OrderID,Order Date,Ship Date,Ship Mode,CustomerID,LocationID
CA-2015-105347,11/24/2015 0:00,11/28/2015 0:00,Standard Class,DP-13000,18
CA-2015-108672,9/10/2015 0:00,9/16/2015 0:00,Standard Class,FA-14230,18
CA-2015-111234,2/18/2015 0:00,2/22/2015 0:00,Standard Class,AB-10600,18
CA-2015-112319,8/31/2015 0:00,9/5/2015 0:00,Standard Class,AR-10510,18
CA-2015-113040,8/27/2015 0:00,8/31/2015 0:00,Standard Class,CC-12100,18
CA-2015-115420,4/25/2015 0:00,5/2/2015 0:00,Standard Class,LS-16945,18
CA-2015-115693,12/10/2015 0:00,12/15/2015 0:00,Standard Class,FC-14245,18
CA-2015-115945,6/25/2015 0:00,7/1/2015 0:00,Standard Class,AB-10165,18
CA-2015-121188,8/28/2015 0:00,9/4/2015 0:00,Standard Class,CB-12025,18
CA-2015-121776,2/16/2015 0:00,2/21/2015 0:00,Standard Class,RD-19585,18
CA-2015-121797,1/30/2015 0:00,2/6/2015 0:00,Standard Class,CC-12145,18
CA-2015-121965,6/19/2015 0:00,6/23/2015 0:00,Standard Class,LH-17155,18
CA-2015-125234,11/27/2015 0:00,12/1/2015 0:00,Standard Class,SN-20710,18
CA-2015-126137,10/3/2015 0:00,10/8/2015 0:00,Standard Class,BS-11755,18
CA-2015-129532,12/8/2015 0:00,12/12/2015 0:00,Standard Class,YS-21880,18
CA-2015-129546,9/28/2015 0:00,10/5/2015 0:00,Standard Class,RP-19855,18
CA-2015-130253,12/14/2015 0:00,12/18/2015 0:00,Standard Class,PP-18955,18
CA-2015-130890,11/2/2015 0:00,11/6/2015 0:00,Standard Class,JO-15280,18
CA-2015-131534,3/28/2015 0:00,4/2/2015 0:00,Standard Class,AB-10165,18
CA-2015-131597,9/14/2015 0:00,9/18/2015 0:00,Standard Class,SP-20620,18
CA-2015-132906,9/10/2015 0:00,9/14/2015 0:00,Standard Class,CC-12145,18
CA-2015-135272,12/7/2015 0:00,12/12/2015 0:00,Standard Class,MS-17830,18
CA-2015-135545,11/24/2015 0:00,11/30/2015 0:00,Standard Class,KM-16720,18
CA-2015-135580,12/30/2015 0:00,1/3/2016 0:00,Standard Class,CL-12565,18
CA-2015-137526,1/13/2015 0:00,1/17/2015 0:00,Standard Class,PB-19150,18
CA-2015-138219,3/23/2015 0:00,3/30/2015 0:00,Standard Class,BP-11095,18
CA-2015-139248,7/25/2015 0:00,7/30/2015 0:00,Standard Class,RD-19930,18
CA-2015-140410,11/3/2015 0:00,11/7/2015 0:00,Standard Class,CM-12655,18
CA-2015-144652,11/20/2015 0:00,11/26/2015 0:00,Standard Class,SN-20560,18
CA-2015-144722,3/16/2015 0:00,3/23/2015 0:00,Standard Class,MF-18250,18
CA-2015-144890,12/25/2015 0:00,12/29/2015 0:00,Standard Class,SM-20320,18
CA-2015-145821,5/1/2015 0:00,5/7/2015 0:00,Standard Class,JB-15400,18
CA-2015-146038,2/9/2015 0:00,2/16/2015 0:00,Standard Class,SJ-20215,18
CA-2015-148376,12/27/2015 0:00,12/31/2015 0:00,Standard Class,AG-10900,18
CA-2015-149097,10/20/2015 0:00,10/24/2015 0:00,Standard Class,SV-20785,18
CA-2015-149566,12/5/2015 0:00,12/10/2015 0:00,Standard Class,GB-14530,18
CA-2015-149846,5/22/2015 0:00,5/26/2015 0:00,Standard Class,SB-20185,18
CA-2015-151253,4/22/2015 0:00,4/26/2015 0:00,Standard Class,AZ-10750,18
CA-2015-153388,8/1/2015 0:00,8/7/2015 0:00,Standard Class,PC-19000,18
CA-2015-153416,11/24/2015 0:00,11/29/2015 0:00,Standard Class,TS-21340,18
CA-2015-157084,12/19/2015 0:00,12/24/2015 0:00,Standard Class,JG-15160,18
CA-2015-158456,12/24/2015 0:00,12/29/2015 0:00,Standard Class,KT-16465,18
CA-2015-160171,10/19/2015 0:00,10/24/2015 0:00,Standard Class,RM-19675,18
CA-2015-161242,6/1/2015 0:00,6/8/2015 0:00,Standard Class,CG-12040,18
CA-2015-161452,4/5/2015 0:00,4/11/2015 0:00,Standard Class,CA-11965,18
CA-2015-162369,8/15/2015 0:00,8/19/2015 0:00,Standard Class,TT-21265,18
CA-2015-163104,3/19/2015 0:00,3/26/2015 0:00,Standard Class,MC-18130,18
CA-2015-164567,6/15/2015 0:00,6/19/2015 0:00,Standard Class,GK-14620,18
CA-2015-165162,5/14/2015 0:00,5/21/2015 0:00,Standard Class,HG-15025,18
CA-2015-165554,5/18/2015 0:00,5/22/2015 0:00,Standard Class,AJ-10780,18
CA-2015-167745,9/18/2015 0:00,9/23/2015 0:00,Standard Class,GB-14530,18
CA-2016-100468,11/24/2016 0:00,12/1/2016 0:00,Standard Class,AT-10435,18
CA-2016-100944,9/24/2016 0:00,9/28/2016 0:00,Standard Class,EH-13765,18
CA-2016-101189,2/4/2016 0:00,2/9/2016 0:00,Standard Class,JB-15400,18
CA-2016-101343,7/17/2016 0:00,7/22/2016 0:00,Standard Class,RA-19885,18
CA-2016-103891,7/12/2016 0:00,7/19/2016 0:00,Standard Class,KH-16690,18
CA-2016-104689,12/1/2016 0:00,12/5/2016 0:00,Standard Class,FH-14365,18
CA-2016-105963,11/15/2016 0:00,11/22/2016 0:00,Standard Class,SC-20770,18
CA-2016-107104,11/26/2016 0:00,11/30/2016 0:00,Standard Class,MS-17365,18
CA-2016-107328,8/8/2016 0:00,8/15/2016 0:00,Standard Class,CA-12055,18
CA-2016-109365,11/3/2016 0:00,11/8/2016 0:00,Standard Class,XP-21865,18
CA-2016-109806,9/17/2016 0:00,9/22/2016 0:00,Standard Class,JS-15685,18
CA-2016-112942,2/13/2016 0:00,2/18/2016 0:00,Standard Class,RD-19810,18
CA-2016-113243,6/10/2016 0:00,6/15/2016 0:00,Standard Class,OT-18730,18
CA-2016-113341,11/25/2016 0:00,11/29/2016 0:00,Standard Class,MH-17455,18
CA-2016-113656,1/23/2016 0:00,1/29/2016 0:00,Standard Class,CB-12415,18
CA-2016-117681,4/9/2016 0:00,4/14/2016 0:00,Standard Class,HF-14995,18
CA-2016-118745,6/11/2016 0:00,6/16/2016 0:00,Standard Class,SV-20365,18
CA-2016-118913,6/25/2016 0:00,6/29/2016 0:00,Standard Class,AS-10240,18
CA-2016-119018,11/4/2016 0:00,11/8/2016 0:00,Standard Class,CW-11905,18
CA-2016-124233,4/8/2016 0:00,4/14/2016 0:00,Standard Class,CK-12595,18
CA-2016-125794,9/29/2016 0:00,10/3/2016 0:00,Standard Class,ML-17410,18
CA-2016-126732,9/2/2016 0:00,9/6/2016 0:00,Standard Class,LR-16915,18
CA-2016-129238,1/31/2016 0:00,2/4/2016 0:00,Standard Class,SC-20050,18
CA-2016-129728,5/30/2016 0:00,6/6/2016 0:00,Standard Class,JG-15310,18
CA-2016-129868,12/26/2016 0:00,12/31/2016 0:00,Standard Class,MC-18130,18
CA-2016-130162,10/28/2016 0:00,11/1/2016 0:00,Standard Class,JH-15910,18
CA-2016-130477,4/8/2016 0:00,4/12/2016 0:00,Standard Class,LC-17140,18
CA-2016-134803,5/28/2016 0:00,6/3/2016 0:00,Standard Class,CL-12565,18
CA-2016-136021,8/14/2016 0:00,8/18/2016 0:00,Standard Class,JM-15580,18
CA-2016-136994,5/27/2016 0:00,6/2/2016 0:00,Standard Class,LS-17245,18
CA-2016-137204,4/28/2016 0:00,5/5/2016 0:00,Standard Class,BO-11350,18
CA-2016-137729,5/5/2016 0:00,5/9/2016 0:00,Standard Class,BF-11005,18
CA-2016-138282,5/19/2016 0:00,5/23/2016 0:00,Standard Class,AH-10690,18
CA-2016-140046,7/28/2016 0:00,8/3/2016 0:00,Standard Class,KM-16660,18
CA-2016-140256,8/22/2016 0:00,8/29/2016 0:00,Standard Class,PW-19030,18
CA-2016-142398,4/12/2016 0:00,4/16/2016 0:00,Standard Class,BP-11290,18
CA-2016-144218,10/31/2016 0:00,11/4/2016 0:00,Standard Class,JD-15895,18
CA-2016-145492,11/20/2016 0:00,11/27/2016 0:00,Standard Class,MC-17605,18
CA-2016-145919,12/18/2016 0:00,12/23/2016 0:00,Standard Class,HG-14965,18
CA-2016-147473,5/30/2016 0:00,6/3/2016 0:00,Standard Class,NL-18310,18
CA-2016-148796,4/14/2016 0:00,4/18/2016 0:00,Standard Class,PB-19150,18
CA-2016-151092,8/6/2016 0:00,8/13/2016 0:00,Standard Class,VG-21790,18
CA-2016-152646,11/21/2016 0:00,11/26/2016 0:00,Standard Class,TH-21235,18
CA-2016-154067,2/1/2016 0:00,2/7/2016 0:00,Standard Class,SM-20950,18
CA-2016-154081,5/22/2016 0:00,5/29/2016 0:00,Standard Class,JE-15610,18
CA-2016-155033,10/7/2016 0:00,10/12/2016 0:00,Standard Class,CC-12475,18
CA-2016-161025,12/3/2016 0:00,12/9/2016 0:00,Standard Class,GM-14440,18
CA-2016-161746,10/21/2016 0:00,10/27/2016 0:00,Standard Class,CS-11950,18
CA-2016-162614,10/7/2016 0:00,10/13/2016 0:00,Standard Class,TB-21250,18
CA-2016-165995,8/30/2016 0:00,9/6/2016 0:00,Standard Class,BG-11740,18
CA-2016-166226,11/18/2016 0:00,11/22/2016 0:00,Standard Class,TC-21535,18
CA-2016-167241,8/15/2016 0:00,8/22/2016 0:00,Standard Class,BD-11320,18
CA-2017-100013,11/6/2017 0:00,11/11/2017 0:00,Standard Class,ZC-21910,18
CA-2017-100825,9/9/2017 0:00,9/14/2017 0:00,Standard Class,KD-16495,18
CA-2017-101014,8/29/2017 0:00,9/4/2017 0:00,Standard Class,RW-19540,18
CA-2017-101574,9/28/2017 0:00,10/4/2017 0:00,Standard Class,BD-11725,18
CA-2017-102974,9/19/2017 0:00,9/24/2017 0:00,Standard Class,DP-13105,18
CA-2017-104647,2/23/2017 0:00,3/1/2017 0:00,Standard Class,CK-12595,18
CA-2017-105326,8/20/2017 0:00,8/27/2017 0:00,Standard Class,KT-16480,18
CA-2017-105914,10/2/2017 0:00,10/8/2017 0:00,Standard Class,PV-18985,18
CA-2017-105921,8/14/2017 0:00,8/21/2017 0:00,Standard Class,JM-15250,18
CA-2017-106824,7/7/2017 0:00,7/11/2017 0:00,Standard Class,AT-10735,18
CA-2017-107125,11/27/2017 0:00,12/2/2017 0:00,Standard Class,BD-11320,18
CA-2017-107244,9/7/2017 0:00,9/11/2017 0:00,Standard Class,AG-10390,18
CA-2017-108574,10/7/2017 0:00,10/11/2017 0:00,Standard Class,MG-18145,18
CA-2017-110478,3/4/2017 0:00,3/9/2017 0:00,Standard Class,SP-20860,18
CA-2017-110842,11/11/2017 0:00,11/16/2017 0:00,Standard Class,GA-14725,18
CA-2017-112753,6/18/2017 0:00,6/23/2017 0:00,Standard Class,CC-12670,18
CA-2017-117261,9/4/2017 0:00,9/10/2017 0:00,Standard Class,TH-21235,18
CA-2017-117513,3/3/2017 0:00,3/8/2017 0:00,Standard Class,BT-11395,18
CA-2017-118542,12/1/2017 0:00,12/5/2017 0:00,Standard Class,CC-12550,18
CA-2017-118885,12/29/2017 0:00,1/2/2018 0:00,Standard Class,JG-15160,18
CA-2017-120222,4/25/2017 0:00,5/2/2017 0:00,Standard Class,LL-16840,18
CA-2017-120614,5/30/2017 0:00,6/4/2017 0:00,Standard Class,SM-20950,18
CA-2017-121398,12/25/2017 0:00,12/29/2017 0:00,Standard Class,FH-14365,18
CA-2017-121853,9/23/2017 0:00,9/29/2017 0:00,Standard Class,DB-13660,18
CA-2017-122364,9/24/2017 0:00,9/29/2017 0:00,Standard Class,FA-14230,18
CA-2017-123085,3/3/2017 0:00,3/8/2017 0:00,Standard Class,EJ-13720,18
CA-2017-124261,11/14/2017 0:00,11/19/2017 0:00,Standard Class,JE-15715,18
CA-2017-126242,11/19/2017 0:00,11/24/2017 0:00,Standard Class,MC-18100,18
CA-2017-126662,7/17/2017 0:00,7/21/2017 0:00,Standard Class,AB-10255,18
CA-2017-128965,4/17/2017 0:00,4/22/2017 0:00,Standard Class,PS-18760,18
CA-2017-129294,3/16/2017 0:00,3/21/2017 0:00,Standard Class,KD-16615,18
CA-2017-133207,11/27/2017 0:00,12/3/2017 0:00,Standard Class,DO-13645,18
CA-2017-133865,5/8/2017 0:00,5/12/2017 0:00,Standard Class,PS-19045,18
CA-2017-135167,6/15/2017 0:00,6/20/2017 0:00,Standard Class,SC-20800,18
CA-2017-137085,6/29/2017 0:00,7/6/2017 0:00,Standard Class,CT-11995,18
CA-2017-137624,11/10/2017 0:00,11/17/2017 0:00,Standard Class,ME-17320,18
CA-2017-139437,7/3/2017 0:00,7/8/2017 0:00,Standard Class,RD-19585,18
CA-2017-140515,3/19/2017 0:00,3/24/2017 0:00,Standard Class,GZ-14545,18
CA-2017-141929,9/4/2017 0:00,9/8/2017 0:00,Standard Class,RA-19285,18
CA-2017-143084,3/18/2017 0:00,3/22/2017 0:00,Standard Class,BP-11050,18
CA-2017-144463,1/1/2017 0:00,1/5/2017 0:00,Standard Class,SC-20725,18
CA-2017-145772,6/3/2017 0:00,6/7/2017 0:00,Standard Class,SS-20140,18
CA-2017-145807,2/9/2017 0:00,2/13/2017 0:00,Standard Class,SB-20170,18
CA-2017-147354,3/9/2017 0:00,3/13/2017 0:00,Standard Class,KB-16315,18
CA-2017-147844,5/2/2017 0:00,5/6/2017 0:00,Standard Class,DD-13570,18
CA-2017-149076,1/14/2017 0:00,1/19/2017 0:00,Standard Class,SO-20335,18
CA-2017-150609,4/30/2017 0:00,5/4/2017 0:00,Standard Class,NZ-18565,18
CA-2017-154501,4/30/2017 0:00,5/5/2017 0:00,Standard Class,EA-14035,18
CA-2017-155712,3/2/2017 0:00,3/8/2017 0:00,Standard Class,KD-16615,18
CA-2017-157448,11/16/2017 0:00,11/20/2017 0:00,Standard Class,LC-16885,18
CA-2017-159688,5/7/2017 0:00,5/12/2017 0:00,Standard Class,AB-10060,18
CA-2017-160934,1/15/2017 0:00,1/19/2017 0:00,Standard Class,TT-21460,18
CA-2017-161333,2/2/2017 0:00,2/7/2017 0:00,Standard Class,JL-15835,18
CA-2017-161809,1/20/2017 0:00,1/26/2017 0:00,Standard Class,TH-21100,18
CA-2017-162015,7/11/2017 0:00,7/18/2017 0:00,Standard Class,KB-16240,18
CA-2017-163405,12/21/2017 0:00,12/25/2017 0:00,Standard Class,BN-11515,18
CA-2017-163902,3/2/2017 0:00,3/8/2017 0:00,Standard Class,MY-17380,18
CA-2017-164959,7/11/2017 0:00,7/15/2017 0:00,Standard Class,KN-16390,18
CA-2017-167003,5/23/2017 0:00,5/29/2017 0:00,Standard Class,VS-21820,18
US-2014-138247,12/24/2014 0:00,12/29/2014 0:00,Standard Class,BF-11170,18
US-2014-144078,11/25/2014 0:00,11/29/2014 0:00,Standard Class,RB-19435,18
US-2014-154879,5/6/2014 0:00,5/11/2014 0:00,Standard Class,SN-20710,18
US-2014-165862,7/13/2014 0:00,7/17/2014 0:00,Standard Class,GK-14620,18
US-2014-167738,12/24/2014 0:00,12/29/2014 0:00,Standard Class,JC-16105,18
US-2015-120502,4/13/2015 0:00,4/19/2015 0:00,Standard Class,BT-11395,18
US-2015-139759,8/25/2015 0:00,8/30/2015 0:00,Standard Class,NL-18310,18
US-2015-159513,4/2/2015 0:00,4/9/2015 0:00,Standard Class,JD-15790,18
US-2016-103674,12/6/2016 0:00,12/10/2016 0:00,Standard Class,AP-10720,18
US-2016-116442,12/15/2016 0:00,12/22/2016 0:00,Standard Class,BP-11230,18
US-2016-119270,3/12/2016 0:00,3/16/2016 0:00,Standard Class,SW-20245,18
US-2016-126452,8/21/2016 0:00,8/28/2016 0:00,Standard Class,SC-20230,18
US-2016-139710,6/9/2016 0:00,6/15/2016 0:00,Standard Class,GM-14680,18
US-2016-143280,2/22/2016 0:00,2/26/2016 0:00,Standard Class,TZ-21580,18
US-2016-155971,6/6/2016 0:00,6/12/2016 0:00,Standard Class,RB-19795,18
US-2016-159093,5/9/2016 0:00,5/14/2016 0:00,Standard Class,RS-19420,18
US-2016-163258,12/29/2016 0:00,1/2/2017 0:00,Standard Class,PF-19225,18
US-2016-163881,11/24/2016 0:00,11/30/2016 0:00,Standard Class,SP-20860,18
US-2017-101784,7/6/2017 0:00,7/11/2017 0:00,Standard Class,PO-18850,18
US-2017-113201,6/30/2017 0:00,7/5/2017 0:00,Standard Class,TT-21220,18
US-2017-115609,11/2/2017 0:00,11/7/2017 0:00,Standard Class,CS-12505,18
US-2017-123281,4/2/2017 0:00,4/7/2017 0:00,Standard Class,JF-15190,18
US-2017-129441,9/7/2017 0:00,9/11/2017 0:00,Standard Class,JC-15340,18
US-2017-146213,9/9/2017 0:00,9/14/2017 0:00,Standard Class,MC-17605,18
US-2017-160143,3/31/2017 0:00,4/7/2017 0:00,Standard Class,HG-14965,18
US-2017-163300,9/15/2017 0:00,9/21/2017 0:00,Standard Class,ES-14020,18
US-2017-163657,9/2/2017 0:00,9/6/2017 0:00,Standard Class,JL-15235,18
US-2017-167318,7/26/2017 0:00,8/1/2017 0:00,Standard Class,GZ-14545,18
CA-2014-101427,12/26/2014 0:00,12/30/2014 0:00,Standard Class,AY-10555,17
CA-2014-110611,10/6/2014 0:00,10/13/2014 0:00,Standard Class,JD-16015,17
CA-2014-111157,3/2/2014 0:00,3/6/2014 0:00,Standard Class,NH-18610,17
CA-2014-114251,11/5/2014 0:00,11/10/2014 0:00,Standard Class,MD-17350,17
CA-2014-117429,10/7/2014 0:00,10/13/2014 0:00,Standard Class,MR-17545,17
CA-2014-122882,9/7/2014 0:00,9/13/2014 0:00,Standard Class,SB-20290,17
CA-2014-122931,9/29/2014 0:00,10/3/2014 0:00,Standard Class,SM-20950,17
CA-2014-126032,6/23/2014 0:00,6/28/2014 0:00,Standard Class,BS-11665,17
CA-2014-136280,11/29/2014 0:00,12/6/2014 0:00,Standard Class,Co-12640,17
CA-2014-138072,12/30/2014 0:00,1/3/2015 0:00,Standard Class,GA-14725,17
CA-2014-138128,12/9/2014 0:00,12/15/2014 0:00,Standard Class,FP-14320,17
CA-2014-138317,6/21/2014 0:00,6/25/2014 0:00,Standard Class,NW-18400,17
CA-2014-138450,10/18/2014 0:00,10/22/2014 0:00,Standard Class,EH-13765,17
CA-2014-139542,10/25/2014 0:00,10/29/2014 0:00,Standard Class,EH-14185,17
CA-2014-139598,12/26/2014 0:00,12/31/2014 0:00,Standard Class,MG-17695,17
CA-2014-140858,6/28/2014 0:00,7/2/2014 0:00,Standard Class,CA-12775,17
CA-2014-141817,1/5/2014 0:00,1/12/2014 0:00,Standard Class,MB-18085,17
CA-2014-142839,8/16/2014 0:00,8/20/2014 0:00,Standard Class,TS-21610,17
CA-2014-144974,9/26/2014 0:00,9/30/2014 0:00,Standard Class,CM-12715,17
CA-2014-149055,11/23/2014 0:00,11/28/2014 0:00,Standard Class,PB-19210,17
CA-2014-149594,9/15/2014 0:00,9/19/2014 0:00,Standard Class,MF-18250,17
CA-2014-159835,11/17/2014 0:00,11/24/2014 0:00,Standard Class,RB-19330,17
CA-2014-162684,8/1/2014 0:00,8/6/2014 0:00,Standard Class,AS-10630,17
CA-2014-164182,7/14/2014 0:00,7/18/2014 0:00,Standard Class,ST-20530,17
CA-2015-100545,11/22/2015 0:00,11/26/2015 0:00,Standard Class,IM-15070,17
CA-2015-100734,9/15/2015 0:00,9/20/2015 0:00,Standard Class,AC-10615,17
CA-2015-102806,5/21/2015 0:00,5/28/2015 0:00,Standard Class,HG-14965,17
CA-2015-102876,9/7/2015 0:00,9/14/2015 0:00,Standard Class,LR-17035,17
CA-2015-106215,4/16/2015 0:00,4/21/2015 0:00,Standard Class,BN-11470,17
CA-2015-109001,3/5/2015 0:00,3/9/2015 0:00,Standard Class,KN-16390,17
CA-2015-110093,12/3/2015 0:00,12/8/2015 0:00,Standard Class,AB-10255,17
CA-2015-110891,11/20/2015 0:00,11/24/2015 0:00,Standard Class,PO-19195,17
CA-2015-112130,5/3/2015 0:00,5/7/2015 0:00,Standard Class,SV-20785,17
CA-2015-113523,9/4/2015 0:00,9/8/2015 0:00,Standard Class,SC-20440,17
CA-2015-119879,11/21/2015 0:00,11/25/2015 0:00,Standard Class,SS-20410,17
CA-2015-120439,6/14/2015 0:00,6/18/2015 0:00,Standard Class,AD-10180,17
CA-2015-122210,11/30/2015 0:00,12/4/2015 0:00,Standard Class,WB-21850,17
CA-2015-122756,12/3/2015 0:00,12/7/2015 0:00,Standard Class,DK-13225,17
CA-2015-127110,6/25/2015 0:00,7/1/2015 0:00,Standard Class,CH-12070,17
CA-2015-133494,3/1/2015 0:00,3/5/2015 0:00,Standard Class,RP-19390,17
CA-2015-134859,10/4/2015 0:00,10/9/2015 0:00,Standard Class,JK-16120,17
CA-2015-134922,11/7/2015 0:00,11/11/2015 0:00,Standard Class,KB-16240,17
CA-2015-135363,3/28/2015 0:00,4/2/2015 0:00,Standard Class,CK-12205,17
CA-2015-138331,8/7/2015 0:00,8/12/2015 0:00,Standard Class,JK-15625,17
CA-2015-138492,5/15/2015 0:00,5/22/2015 0:00,Standard Class,FC-14335,17
CA-2015-139850,6/12/2015 0:00,6/17/2015 0:00,Standard Class,GB-14575,17
CA-2015-147690,11/10/2015 0:00,11/14/2015 0:00,Standard Class,SC-20020,17
CA-2015-151043,11/14/2015 0:00,11/20/2015 0:00,Standard Class,MG-17680,17
CA-2015-157343,6/7/2015 0:00,6/11/2015 0:00,Standard Class,HD-14785,17
CA-2015-164336,7/5/2015 0:00,7/10/2015 0:00,Standard Class,MW-18220,17
CA-2015-167010,4/5/2015 0:00,4/10/2015 0:00,Standard Class,VT-21700,17
CA-2015-167269,6/16/2015 0:00,6/20/2015 0:00,Standard Class,PB-19150,17
CA-2016-102561,7/18/2016 0:00,7/22/2016 0:00,Standard Class,NK-18490,17
CA-2016-105284,11/24/2016 0:00,12/1/2016 0:00,Standard Class,MG-17650,17
CA-2016-107475,6/7/2016 0:00,6/11/2016 0:00,Standard Class,RS-19870,17
CA-2016-109176,5/9/2016 0:00,5/15/2016 0:00,Standard Class,JW-16075,17
CA-2016-111976,3/8/2016 0:00,3/12/2016 0:00,Standard Class,BD-11620,17
CA-2016-114405,4/7/2016 0:00,4/12/2016 0:00,Standard Class,AS-10240,17
CA-2016-114867,12/23/2016 0:00,12/28/2016 0:00,Standard Class,FM-14290,17
CA-2016-116344,7/29/2016 0:00,8/2/2016 0:00,Standard Class,JO-15145,17
CA-2016-118570,11/13/2016 0:00,11/17/2016 0:00,Standard Class,CC-12430,17
CA-2016-119165,10/31/2016 0:00,11/6/2016 0:00,Standard Class,BD-11320,17
CA-2016-120257,9/22/2016 0:00,9/28/2016 0:00,Standard Class,PW-19240,17
CA-2016-120796,4/3/2016 0:00,4/7/2016 0:00,Standard Class,CS-11950,17
CA-2016-127243,11/28/2016 0:00,12/4/2016 0:00,Standard Class,DS-13180,17
CA-2016-129308,7/7/2016 0:00,7/13/2016 0:00,Standard Class,CC-12100,17
CA-2016-132094,8/26/2016 0:00,9/2/2016 0:00,Standard Class,VG-21805,17
CA-2016-132409,5/26/2016 0:00,6/1/2016 0:00,Standard Class,TH-21235,17
CA-2016-134180,11/3/2016 0:00,11/7/2016 0:00,Standard Class,JP-16135,17
CA-2016-138583,5/24/2016 0:00,5/28/2016 0:00,Standard Class,DP-13390,17
CA-2016-140081,6/20/2016 0:00,6/24/2016 0:00,Standard Class,CG-12040,17
CA-2016-143714,5/23/2016 0:00,5/27/2016 0:00,Standard Class,CC-12370,17
CA-2016-144400,2/23/2016 0:00,2/27/2016 0:00,Standard Class,AC-10420,17
CA-2016-149370,9/15/2016 0:00,9/19/2016 0:00,Standard Class,DB-13210,17
CA-2016-151974,9/22/2016 0:00,9/29/2016 0:00,Standard Class,RD-19660,17
CA-2016-154536,9/5/2016 0:00,9/9/2016 0:00,Standard Class,JC-15340,17
CA-2016-155481,9/1/2016 0:00,9/5/2016 0:00,Standard Class,DK-13225,17
CA-2016-155747,6/14/2016 0:00,6/21/2016 0:00,Standard Class,JS-15685,17
CA-2016-158211,1/4/2016 0:00,1/8/2016 0:00,Standard Class,BP-11185,17
CA-2016-158778,9/5/2016 0:00,9/9/2016 0:00,Standard Class,DB-13210,17
CA-2016-159912,8/29/2016 0:00,9/3/2016 0:00,Standard Class,GB-14530,17
CA-2016-161907,4/5/2016 0:00,4/9/2016 0:00,Standard Class,JH-16180,17
CA-2017-100160,9/7/2017 0:00,9/11/2017 0:00,Standard Class,CB-12025,17
CA-2017-110429,11/3/2017 0:00,11/8/2017 0:00,Standard Class,DM-13015,17
CA-2017-111374,2/24/2017 0:00,2/28/2017 0:00,Standard Class,CB-12415,17
CA-2017-112865,5/18/2017 0:00,5/22/2017 0:00,Standard Class,BH-11710,17
CA-2017-113453,10/21/2017 0:00,10/28/2017 0:00,Standard Class,CM-12160,17
CA-2017-114216,9/2/2017 0:00,9/6/2017 0:00,Standard Class,RK-19300,17
CA-2017-117394,9/4/2017 0:00,9/10/2017 0:00,Standard Class,MM-17920,17
CA-2017-117667,12/4/2017 0:00,12/9/2017 0:00,Standard Class,MS-17980,17
CA-2017-121909,7/31/2017 0:00,8/5/2017 0:00,Standard Class,EA-14035,17
CA-2017-122539,12/1/2017 0:00,12/5/2017 0:00,Standard Class,SC-20305,17
CA-2017-125199,10/19/2017 0:00,10/25/2017 0:00,Standard Class,HM-14860,17
CA-2017-125640,7/25/2017 0:00,7/29/2017 0:00,Standard Class,DD-13570,17
CA-2017-126144,7/31/2017 0:00,8/5/2017 0:00,Standard Class,GM-14680,17
CA-2017-127397,2/24/2017 0:00,2/28/2017 0:00,Standard Class,ES-14080,17
CA-2017-127782,11/2/2017 0:00,11/6/2017 0:00,Standard Class,TH-21115,17
CA-2017-130967,3/10/2017 0:00,3/16/2017 0:00,Standard Class,EB-13870,17
CA-2017-131156,4/3/2017 0:00,4/7/2017 0:00,Standard Class,KH-16360,17
CA-2017-132199,5/3/2017 0:00,5/8/2017 0:00,Standard Class,BO-11350,17
CA-2017-132976,10/13/2017 0:00,10/17/2017 0:00,Standard Class,AG-10495,17
CA-2017-133067,5/4/2017 0:00,5/10/2017 0:00,Standard Class,MY-18295,17
CA-2017-134173,9/16/2017 0:00,9/21/2017 0:00,Standard Class,AB-10060,17
CA-2017-135069,4/10/2017 0:00,4/14/2017 0:00,Standard Class,BS-11755,17
CA-2017-137785,5/13/2017 0:00,5/17/2017 0:00,Standard Class,MH-18115,17
CA-2017-141663,4/13/2017 0:00,4/17/2017 0:00,Standard Class,DP-13105,17
CA-2017-144526,4/30/2017 0:00,5/6/2017 0:00,Standard Class,QJ-19255,17
CA-2017-144862,12/1/2017 0:00,12/5/2017 0:00,Standard Class,EH-14005,17
CA-2017-148012,12/9/2017 0:00,12/15/2017 0:00,Standard Class,KM-16225,17
CA-2017-149888,11/7/2017 0:00,11/13/2017 0:00,Standard Class,EP-13915,17
CA-2017-149895,9/8/2017 0:00,9/12/2017 0:00,Standard Class,EB-14110,17
CA-2017-152205,9/28/2017 0:00,10/5/2017 0:00,Standard Class,SF-20965,17
CA-2017-152807,10/30/2017 0:00,11/3/2017 0:00,Standard Class,MC-18100,17
CA-2017-154109,11/6/2017 0:00,11/11/2017 0:00,Standard Class,ML-17410,17
CA-2017-154760,1/9/2017 0:00,1/13/2017 0:00,Standard Class,BP-11290,17
CA-2017-155075,12/2/2017 0:00,12/9/2017 0:00,Standard Class,GW-14605,17
CA-2017-156363,10/22/2017 0:00,10/28/2017 0:00,Standard Class,ML-17395,17
CA-2017-156412,12/4/2017 0:00,12/8/2017 0:00,Standard Class,CM-12160,17
CA-2017-156895,5/8/2017 0:00,5/12/2017 0:00,Standard Class,DJ-13510,17
CA-2017-157413,6/1/2017 0:00,6/6/2017 0:00,Standard Class,BW-11065,17
